loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,label
1538157416.508972,52,0,72031.7394075,0.253021240234375,-0.6879730224609375,-1.787612915039062,72031.74122950001,0.5950407350007645,-1.565956031513678,-0.05991979294623782,5
1538157416.510192,53,0,72031.74919050001,0.29315185546875,-0.6336822509765625,-1.717315673828125,,,,,5
1538157416.511171,54,0,72031.7590205,0.2945556640625,-0.387451171875,-1.488052368164062,72031.75125650001,0.2647661492534977,-2.803816209367882,-0.5206860763140791,5
1538157416.512577,55,0,72031.76882550001,0.24810791015625,-0.0538482666015625,-1.171356201171875,72031.7612625,0.2820404773481877,-3.523431630679283,-1.271589379376167,5
1538157416.524762,56,0,72031.77862350001,0.19049072265625,0.0786590576171875,-0.88726806640625,72031.78127250001,0.5243588417734075,-3.370506795616426,-2.453991890690562,5
1538157416.587115,57,0,72031.7884355,0.11328125,-0.0092010498046875,-0.6470947265625,,,,,5
1538157416.588608,58,0,72031.7982415,0.189239501953125,-0.1153564453125,-0.334991455078125,72031.7912775,0.5017709746717914,-2.601129943020786,-2.565482732881748,5
1538157416.589851,59,0,72031.80804650001,0.3138885498046875,-0.312286376953125,-0.173309326171875,72031.80128150001,0.2233880827647186,-1.361849235041133,-2.226037551920793,5
1538157416.593436,60,0,72031.8178545,0.3853607177734375,-0.486572265625,-0.1650543212890625,72031.8112865,-0.2226855408691557,0.01648123872206437,-1.528160981955491,5
1538157416.594471,61,0,72031.8276605,0.41943359375,-0.54571533203125,-0.183441162109375,72031.8312975,-0.9497844448436793,2.179638361512779,0.5652317066033986,5
1538157416.595064,62,0,72031.8374665,0.3962860107421875,-0.5032806396484375,-0.2403106689453125,,,,,5
1538157416.596165,63,0,72031.8472725,0.3526611328125,-0.3713226318359375,-0.3294677734375,72031.8412755,-1.251537640580634,2.706816958248362,1.61725756885631,5
1538157416.600856,64,0,72031.85708050001,0.339691162109375,-0.170379638671875,-0.4172515869140625,72031.8513085,-1.583353663966838,2.787271054779656,2.423009739833016,5
1538157416.664162,65,0,72031.86688450001,0.3460235595703125,0.049713134765625,-0.9279022216796875,72031.8613125,-2.011420590206251,2.712836501260268,2.861350875241845,5
1538157416.665195,66,0,72031.87668850001,0.277587890625,0.222015380859375,-1.400619506835938,72031.87129750001,-2.700802741558636,0.8396536790211966,2.527399795609724,5
1538157416.665939,67,0,72031.88648850001,-0.0068817138671875,0.0423431396484375,-0.7698974609375,72031.8813235,-2.839969952746253,-1.415713532300748,1.601033591495547,5
1538157416.666684,68,0,72031.89629850001,0.059112548828125,0.0052032470703125,-0.5937957763671875,72031.89132750001,-2.060738605168992,-2.250808145851838,1.164598746794997,5
1538157416.667345,69,0,72031.9061035,0.2570343017578125,-0.0107421875,-0.4091949462890625,72031.9013275,-1.011004126717985,-2.003574385002659,0.6290477042244224,5
1538157416.667981,70,0,72031.91590750001,0.4096221923828125,-0.0628662109375,-0.2881011962890625,72031.9113395,0.01957370137986439,-0.8987617404671783,0.1188243888849374,5
1538157416.672411,71,0,72031.9257145,0.494964599609375,-0.2003936767578125,-0.326202392578125,72031.9213435,0.8463861502569169,0.6190139785014398,-0.2602086816800451,5
1538157416.687879,72,0,72031.93549450001,0.471588134765625,-0.4136810302734375,-0.47515869140625,72031.93132450001,1.336544144679309,2.032321078441193,-0.3531657868970429,5
1538157416.743256,73,0,72031.9453265,0.411590576171875,-0.5619964599609375,-0.6330718994140625,72031.9513595,1.739187469888389,3.542063904613804,0.7477141676567181,5
1538157416.744029,74,0,72031.9551335,0.486083984375,-0.54150390625,-0.679290771484375,,,,,5
1538157416.744616,75,0,72031.96494050001,0.5379791259765625,-0.2467803955078125,-0.56146240234375,72031.9613655,1.794203051687246,3.747858079953024,1.594847600915511,5
1538157416.745262,76,0,72031.97474450001,0.6453399658203125,-0.0520782470703125,-0.451080322265625,72031.9713705,1.896292668914343,4.104120856881719,2.057764120547482,5
1538157416.745926,77,0,72031.9845505,0.528350830078125,-0.08966064453125,-0.508087158203125,72031.9813745,1.941321396625403,4.718828503900501,2.10049027918006,5
1538157416.748711,78,0,72031.99435750001,0.4639892578125,-0.070159912109375,-0.697479248046875,72031.9913545,1.978175817686574,5.479827318022862,2.005653781181793,5
1538157416.750073,79,0,72032.0041335,0.58868408203125,0.0789794921875,-0.934234619140625,72032.00138650001,2.146954184402563,5.939070805879396,1.62995498830159,5
1538157416.762636,80,0,72032.0139685,0.7938690185546875,0.221771240234375,-0.991424560546875,72032.0113905,2.572862884894576,5.899613411168782,0.7865025763015041,5
1538157416.824934,81,0,72032.0237725,0.842620849609375,0.1207275390625,-0.8545989990234375,72032.02139550001,3.169921763369402,6.086135887595751,-0.412759608925855,5
1538157416.826491,82,0,72032.03357150001,0.9145355224609375,-0.1278228759765625,-0.670501708984375,72032.04140650001,4.076133696986077,8.241125361639302,-2.05621602500582,5
1538157416.827196,83,0,72032.0433815,1.05303955078125,-0.2655181884765625,-0.6057891845703125,,,,,5
1538157416.827907,84,0,72032.05318650001,1.105361938476562,-0.325103759765625,-0.5078277587890625,72032.05140950001,4.503216851518814,9.071796198303661,-2.287152038932041,5
1538157416.828593,85,0,72032.06298050001,1.14697265625,-0.30181884765625,-0.487335205078125,72032.0614165,4.903476647552274,9.482426876254106,-2.260561174395927,5
1538157416.82923,86,0,72032.07279650001,1.3216552734375,-0.18267822265625,-0.416778564453125,72032.07142050001,5.362136370497862,9.29695048950332,-2.205454778803898,5
1538157416.837459,87,0,72032.08259950001,1.396530151367188,-0.1678466796875,-0.30548095703125,72032.08139750001,5.639902474296473,9.109368074962498,-2.160710743013368,5
1538157416.838875,88,0,72032.09240550001,1.255386352539062,-0.23382568359375,-0.370574951171875,,,,,5
1538157416.846021,89,0,72032.1022125,1.015121459960938,-0.2163848876953125,-0.2973480224609375,72032.1014135,4.361714580687416,8.785439802092892,-1.310480852355139,5
1538157416.911883,90,0,72032.11201350001,0.4945831298828125,-0.190399169921875,-0.16351318359375,72032.1114185,2.839594447032552,7.765065076763354,-0.7633117695290942,5
1538157416.912783,91,0,72032.12182650001,0.4057159423828125,-0.0250244140625,-0.1366729736328125,,,,,5
1538157416.913575,92,0,72032.1316315,0.33111572265625,0.0503387451171875,-0.2782440185546875,72032.13142650001,-0.8386363514847863,3.390765728344768,-1.803807475842508,5
1538157416.914701,93,0,72032.14143250001,0.38482666015625,-0.0521087646484375,-0.3655853271484375,72032.1414465,-1.919091458374294,2.361140779284949,-2.770337344988387,5
1538157416.915602,94,0,72032.15124050001,0.6188507080078125,-0.2944183349609375,-0.49462890625,,,,,5
1538157416.916505,95,0,72032.1610465,0.7346343994140625,-0.614959716796875,-0.4109954833984375,72032.16145650001,-2.427871873035174,1.394546195324581,-3.649438831340273,5
1538157416.924507,96,0,72032.17085150001,0.6621551513671875,-0.8434295654296875,-0.2943267822265625,72032.1714505,-1.547536810466362,1.990864981332474,-3.469089562320107,5
1538157416.926136,97,0,72032.18065750001,0.5179443359375,-0.8841552734375,-0.17425537109375,,,,,5
1538157416.991627,98,0,72032.19044250001,0.4349212646484375,-0.7650299072265625,-0.144439697265625,72032.1914545,2.503655317646686,3.233014712754469,-3.116180504152148,5
1538157416.993069,99,0,72032.20023850001,0.3537750244140625,-0.641326904296875,-0.0974884033203125,72032.20147650001,4.657784590658141,3.006252671204729,-2.814306933533922,5
1538157416.994054,100,0,72032.2100755,0.2602996826171875,-0.532958984375,0.0399627685546875,,,,,5
1538157416.995029,101,0,72032.21988050001,0.21368408203125,-0.3998565673828125,0.306732177734375,72032.2214985,6.284970690374376,3.595110345102657,-1.980569999506555,5
1538157416.995969,102,0,72032.22968050001,0.219696044921875,-0.2234954833984375,0.3916168212890625,72032.2314955,5.943346777325627,4.096122585179884,-1.739579753516957,5
1538157416.996656,103,0,72032.2394855,0.17022705078125,-0.038970947265625,0.306976318359375,,,,,5
1538157417.000376,104,0,72032.24928050001,0.1804351806640625,0.075531005859375,0.1849212646484375,72032.25151250001,4.989773186882983,3.056175490051028,-1.693599478348413,5
1538157417.066167,105,0,72032.25907650001,0.288787841796875,0.132537841796875,0.1237335205078125,72032.2615185,4.758632642185043,2.173982606305778,-1.881128895983541,5
1538157417.067031,106,0,72032.2688895,0.4783477783203125,0.15582275390625,0.121337890625,,,,,5
1538157417.068035,107,0,72032.2787005,0.7985687255859375,0.251312255859375,0.22320556640625,72032.2715245,4.889858307002044,1.10700336084818,-2.062490432534046,5
1538157417.068894,108,0,72032.2884915,1.013717651367188,0.2299041748046875,0.3644866943359375,72032.28152850001,5.415302653235768,0.111686318215198,-2.27337843609026,5
1538157417.069972,109,0,72032.2983235,1.26611328125,-0.03857421875,0.5362091064453125,72032.29153050001,6.075817736268348,-0.4371086244563405,-2.375425975372134,5
1538157417.071743,110,0,72032.3081185,1.532302856445312,-0.2108001708984375,0.7803802490234375,72032.3015405,6.382213354417529,-0.6107336780401654,-2.067321939383668,5
1538157417.072607,111,0,72032.31791750001,1.690460205078125,-0.0933074951171875,0.8932647705078125,72032.3115445,6.156670774330936,-0.3324943305158479,-1.44842300944132,5
1538157417.073373,112,0,72032.32771350001,1.78265380859375,-0.136871337890625,0.9432830810546875,72032.32152550001,5.502385890352487,0.1049599722499849,-0.9736261281865047,5
1538157417.08106,113,0,72032.3375445,2.020217895507812,-0.27813720703125,1.067626953125,72032.33155650001,4.65296107329179,0.2296161512899779,-0.8511516107115047,5
1538157417.165172,114,0,72032.34734050001,2.416900634765625,-0.1924591064453125,1.09149169921875,72032.3415605,4.044795747806897,0.1907454509675083,-1.09043237359738,5
1538157417.166942,115,0,72032.3571485,2.677078247070312,-0.0906982421875,1.020904541015625,72032.3515515,4.017902081854841,-0.1981200103420468,-1.515041717793543,5
1538157417.226738,116,0,72032.36694550001,2.693572998046875,-0.0897979736328125,0.9972686767578125,72032.36157150001,4.356810103223926,-1.097212515416613,-1.897974455142728,5
1538157417.227954,117,0,72032.37676350001,2.578353881835938,-0.080352783203125,1.012802124023438,72032.3715755,4.633604685856875,-2.021335805260725,-1.992613346588111,5
1538157417.228763,118,0,72032.38657050001,2.451980590820312,0.0357818603515625,1.050262451171875,72032.3815605,4.62312621223185,-2.349467345278805,-1.780358875076578,5
1538157417.231566,119,0,72032.3963775,2.301544189453125,0.1352081298828125,1.112274169921875,72032.39155650001,4.380421689448569,-2.0433843822416,-1.497468316708437,5
1538157417.232858,120,0,72032.40618450001,2.035568237304688,0.24920654296875,1.06231689453125,72032.4015605,4.053957554588987,-1.555585948545018,-1.18909876355929,5
1538157417.233693,121,0,72032.4159835,1.792373657226562,0.3834228515625,0.9897613525390625,72032.41158650001,3.752870149124553,-1.557286376901034,-1.039810208648827,5
1538157417.234819,122,0,72032.42579350001,1.620834350585938,0.4895172119140625,0.9090576171875,72032.4216015,3.525684931277599,-1.863523803281463,-1.129339026594566,5
1538157417.23608,123,0,72032.4356195,1.493698120117188,0.4066162109375,0.73602294921875,72032.43160550001,3.306408236603745,-2.073038680979632,-1.442196538812714,5
1538157417.236801,124,0,72032.4454255,1.402267456054688,0.218353271484375,0.5832061767578125,72032.4416075,2.781350048728083,-2.213704719228745,-1.668140723591691,5
1538157417.238181,125,0,72032.4552125,1.454559326171875,0.105712890625,0.36102294921875,72032.4516175,2.113106472212092,-2.011173715173201,-1.48579275217342,5
1538157417.240445,126,0,72032.4650385,1.555953979492188,-0.044281005859375,0.2481842041015625,72032.4616215,1.616644242857265,-1.833548327315967,-0.9850518882112717,5
1538157417.241424,127,0,72032.4748445,1.493133544921875,-0.110565185546875,0.1663970947265625,72032.4716095,1.407797552276597,-1.545974067538704,-0.5109559509553657,5
1538157417.242533,128,0,72032.4846275,1.542068481445312,-0.2745208740234375,0.058624267578125,72032.4816325,0.7858604881626861,-1.725057003460537,-0.6470397542328886,5
1538157417.244177,129,0,72032.49442850001,1.3916015625,-0.43780517578125,0.2525787353515625,72032.49163650001,-0.8655401374489848,-2.908764197392962,-0.4643604855750123,5
1538157417.248101,130,0,72032.5042635,1.242919921875,-0.2438812255859375,0.5108642578125,72032.5016435,-3.323059385003357,-4.237339098826317,0.08512315055442071,5
1538157417.302832,131,0,72032.51406450001,1.09228515625,-0.1141510009765625,0.39794921875,72032.5116485,-5.421002350600755,-4.70661737767027,0.5178346297349313,5
1538157417.304432,132,0,72032.52387650001,0.7887420654296875,-0.21929931640625,0.3891754150390625,72032.5216525,-5.0683151337516,-4.88878292255387,0.7018172494302924,5
1538157417.305259,133,0,72032.5336825,0.5157623291015625,-0.1700286865234375,0.682586669921875,72032.53165050001,-4.372458837789232,-4.902569574884993,0.7495421614289485,5
1538157417.307154,134,0,72032.5434845,0.2945709228515625,-0.093902587890625,0.82659912109375,72032.55165350001,-4.37537979287283,-3.115876903787879,0.8532967869695635,5
1538157417.309325,135,0,72032.55329550001,0.1490020751953125,-0.2054595947265625,0.85382080078125,,,,,5
1538157417.310134,136,0,72032.56310150001,0.1143798828125,-0.3539581298828125,0.670867919921875,72032.5616725,-4.46249498792263,-2.103588867108367,1.093056652535544,5
1538157417.317129,137,0,72032.57290850001,0.2013397216796875,-0.299285888671875,0.490264892578125,,,,,5
1538157417.3265,138,0,72032.58271450001,0.24420166015625,0.021728515625,0.386474609375,72032.5816795,-3.028989941643499,-1.357781256476037,2.146312895212072,5
1538157417.398107,139,0,72032.59251250001,0.235382080078125,0.2975921630859375,0.139495849609375,72032.5916895,-2.016868352532117,-0.5538954287912583,2.653554002762887,5
1538157417.39896,140,0,72032.60232450001,0.20892333984375,0.462860107421875,-0.0371856689453125,,,,,5
1538157417.399781,141,0,72032.6121305,0.23358154296875,0.3751220703125,-0.1514739990234375,72032.61168050001,-0.3853231907436407,0.4897041917726424,2.464265034595543,5
1538157417.400612,142,0,72032.62193150001,0.2275390625,0.231536865234375,-0.1531829833984375,72032.62170450001,0.02788329661312963,0.9874047910343567,2.37739485036603,5
1538157417.401202,143,0,72032.63174350001,0.24481201171875,0.0789031982421875,-0.171630859375,,,,,5
1538157417.401979,144,0,72032.6415485,0.3873748779296875,0.001861572265625,-0.1190032958984375,72032.64171150001,-0.2359139946357973,0.7128286215894432,2.144479841433771,5
1538157417.402673,145,0,72032.6513505,0.4759979248046875,0.0723419189453125,-0.092559814453125,72032.6517205,-0.8000929536602875,0.5136018014983594,1.650075702969356,5
1538157417.405279,146,0,72032.6611635,0.592193603515625,0.2006378173828125,-0.022857666015625,,,,,5
1538157417.468661,147,0,72032.6709695,0.7195587158203125,0.36712646484375,0.0670318603515625,72032.67170950001,-1.893166650426808,0.1444626406991303,0.1329354142368313,5
1538157417.469607,148,0,72032.6807695,0.892242431640625,0.5921173095703125,0.315826416015625,72032.6817345,-1.85566721174962,0.1622608125802388,-0.7415654613319431,5
1538157417.48194,149,0,72032.6905805,1.044357299804688,0.8500518798828125,0.6512603759765625,,,,,5
1538157417.483977,150,0,72032.7003865,1.390029907226562,0.7519073486328125,0.2952117919921875,72032.7017455,-0.6120854986094897,1.971533361295698,-0.5197204141028164,5
1538157417.484829,151,0,72032.7101885,1.7216796875,0.5858917236328125,-0.0201568603515625,72032.7117515,0.5236925188686696,3.317724274391601,-0.11437291512287,5
1538157417.485415,152,0,72032.71999550001,2.057540893554688,0.7463836669921875,-0.21588134765625,,,,,5
1538157417.486253,153,0,72032.72980450001,1.928573608398438,0.8490142822265625,-0.0751800537109375,72032.73173850001,1.858873657702076,1.659198361283423,-0.7605428809437388,5
1538157417.486813,154,0,72032.7395865,1.700637817382812,0.6509857177734375,0.002410888671875,,,,,5
1538157417.563868,155,0,72032.74942050001,1.812088012695312,0.679168701171875,0.1722412109375,72032.7417655,1.502488375363236,1.254087351008276,-1.487805303009193,5
1538157417.630833,156,0,72032.7592285,1.6502685546875,0.939178466796875,0.39410400390625,72032.76177550001,0.1468493656680593,0.3658530863301804,-2.442235898690625,5
1538157417.63335,157,0,72032.76902750001,1.476470947265625,1.084701538085938,0.4318389892578125,,,,,5
1538157417.64108,158,0,72032.7788385,1.465805053710938,1.0238037109375,0.2627410888671875,72032.77178150001,-0.3754141009596739,1.007814991312615,-2.597314698443138,5
1538157417.65305,159,0,72032.78864550001,1.4840087890625,0.8600311279296875,0.1229705810546875,,,,,5
1538157417.736259,160,0,72032.7984405,1.637741088867188,0.5916900634765625,0.1636810302734375,72032.80179550001,0.1963079955363568,0.9375442901575661,-1.979345744353445,5
1538157417.838632,161,0,72032.8082595,1.7071533203125,0.566436767578125,0.340850830078125,,,,,5
1538157417.839694,162,0,72032.8180655,1.567840576171875,0.593048095703125,0.4094085693359375,,,,,5
1538157417.907369,163,0,72032.82787150001,1.1319580078125,0.52276611328125,0.369873046875,72032.82180650001,-1.034851669015208,0.2715372363250242,1.132733491719981,5
1538157417.908413,164,0,72032.83767750001,0.7952117919921875,0.3436126708984375,0.3320465087890625,,,,,5
1538157418.015424,165,0,72032.8474555,0.6917877197265625,0.132965087890625,0.28692626953125,72032.83179750001,-1.798014567839367,0.2762129482508763,1.616057015836902,5
1538157418.016679,166,0,72032.85721887501,0.685882568359375,0.0307159423828125,0.31085205078125,72032.851753875,-1.853663449345445,0.2183336693318572,0.453492391482508,5
1538157418.114729,167,0,72032.867024875,0.52398681640625,-0.0850830078125,0.3551177978515625,72032.86173787501,-1.421883543914244,0.03345249908470332,-0.1533386902962554,5
1538157418.115851,168,0,72032.876824875,0.384674072265625,-0.098419189453125,0.390869140625,72032.871764875,-0.9815282597729879,-0.4624243674625247,-0.2857428038956158,5
1538157418.128368,169,0,72032.88662087501,0.2818450927734375,-0.014862060546875,0.3365020751953125,72032.881768875,-0.8064424623312544,-0.6444471669116966,-0.4615801453969696,5
1538157418.185041,170,0,72032.89642587501,0.1059417724609375,-0.05181884765625,0.2809906005859375,72032.89176687501,-0.8082305086871336,-0.5042000439020526,-0.6832041502556196,5
1538157418.200377,171,0,72032.90623187501,-0.0101776123046875,-0.103729248046875,0.1563720703125,72032.90178087501,-0.8009020219994536,-0.2169887729813672,-0.7215118583236465,5
1538157418.266785,172,0,72032.916036875,-0.0430908203125,-0.1298828125,0.051483154296875,72032.911784875,-0.7785826015357175,-0.1568945429837292,-0.6428894839901091,5
1538157418.268301,173,0,72032.925842875,-0.0627593994140625,-0.1502685546875,-0.057952880859375,72032.921765875,-0.7490412208279046,-0.1874455280607912,-0.6157204471813388,5
1538157418.283001,174,0,72032.93564887501,-0.2360382080078125,-0.156158447265625,-0.1619720458984375,72032.93179487501,-0.8803579657541857,-0.5608247076315355,-0.6110663068603164,5
1538157418.284215,175,0,72032.94545687501,-0.5182037353515625,-0.0682373046875,-0.26422119140625,72032.94179887501,-1.177132648149346,-1.119553507485179,-0.4575505163515707,5
1538157418.286646,176,0,72032.95526287501,-0.6884307861328125,0.034027099609375,-0.2924041748046875,72032.95179587501,-1.736872117636674,-1.324919979153331,-0.1975096138202006,5
1538157418.442245,177,0,72032.965063875,-0.58612060546875,0.11871337890625,-0.2143707275390625,72032.96181187501,-2.238494487919639,-0.5291967402096455,-0.2405915707744124,5
1538157418.443611,178,0,72032.97488987501,-0.3840179443359375,0.1967010498046875,-0.1046142578125,72032.971815875,-2.136878913366576,0.4026816747287771,-0.6897837560447695,5
1538157418.444783,179,0,72032.984697875,-0.28173828125,0.2307891845703125,0.0321197509765625,72032.981789875,-1.610064104435897,1.009446976428616,-1.280276078219788,5
1538157418.516328,180,0,72032.994497875,-0.2135467529296875,0.2375335693359375,0.186737060546875,72033.001830875,-0.3547863204203561,1.898061806826483,-2.352337433985583,5
